TUNE_IDX,WINDOW_LIMIT,LATENT_DIM,HIDDEN_DIM,TOKEN_CUTS,MIN_BASE_TOKEN_REPRESENATION,MAX_TOKENS_PER_BASE_TOKEN,PHYS_IMPRESSION_TOKENS,RNN_TYPE,EMBED_DROPOUT,RNN_LAYERS,NUM_EPOCHS,ES_PATIENCE,IMBALANCE_CORRECTION,OUTCOME_LABEL,LEARNING_RATE,BATCH_SIZE,REPEAT,FOLD
1,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,20,4
1,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,20,5
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,1,1
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,1,2
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,1,3
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,1,4
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,1,5
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,2,1
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,2,2
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,2,3
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,2,4
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,2,5
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,3,1
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,3,2
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,3,3
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,3,4
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,3,5
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,4,1
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,4,2
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,4,3
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,4,4
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,4,5
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,5,1
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,5,2
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,5,3
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,5,4
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,5,5
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,6,1
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,6,2
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,6,3
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,6,4
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,6,5
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,7,1
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,7,2
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,7,3
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,7,4
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,7,5
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,8,1
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,8,2
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,8,3
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,8,4
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,8,5
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,9,1
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,9,2
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,9,3
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,9,4
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,9,5
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,10,1
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,10,2
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,10,3
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,10,4
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,10,5
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,11,1
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,11,2
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,11,3
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,11,4
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,11,5
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,12,1
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,12,2
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,12,3
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,12,4
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,12,5
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,13,1
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,13,2
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,13,3
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,13,4
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,13,5
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,14,1
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,14,2
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,14,3
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,14,4
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,14,5
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,15,1
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,15,2
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,15,3
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,15,4
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,15,5
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,16,1
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,16,2
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,16,3
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,16,4
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,16,5
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,17,1
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,17,2
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,17,3
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,17,4
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,17,5
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,18,1
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,18,2
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,18,3
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,18,4
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,18,5
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,19,1
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,19,2
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,19,3
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,19,4
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,19,5
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,20,1
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,20,2
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,20,3
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,20,4
2,6,128,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,20,5
3,6,128,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,1,1
3,6,128,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,1,2
3,6,128,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,1,3
3,6,128,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,1,4
3,6,128,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,1,5
3,6,128,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,2,1
3,6,128,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,2,2
3,6,128,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,2,3
3,6,128,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,2,4
3,6,128,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,2,5
3,6,128,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,3,1
3,6,128,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,3,2
3,6,128,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,3,3
3,6,128,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,3,4
3,6,128,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,3,5
3,6,128,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,4,1
3,6,128,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,4,2
3,6,128,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,4,3
3,6,128,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,4,4
3,6,128,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,4,5
3,6,128,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,5,1
3,6,128,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,5,2
3,6,128,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,5,3
3,6,128,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,5,4
3,6,128,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,5,5
3,6,128,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,6,1
3,6,128,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,6,2
3,6,128,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,6,3
3,6,128,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,6,4
3,6,128,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,6,5
3,6,128,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,7,1
3,6,128,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,7,2
3,6,128,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,7,3
3,6,128,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,7,4
3,6,128,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,7,5
3,6,128,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,8,1
3,6,128,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,8,2
